,style_id,Super Style,Style,Unnamed: 0,beer_id,name,display_name,abv,year,glass_id,organic,brewery_id,retired,status
845,94.0,North American Lager,American-Style Light (Low Calorie) Lager,681.0,JUjEnp,Miller Chill,Miller Chill,4.1,,,N,hGFVYy,N,verified
846,94.0,North American Lager,American-Style Light (Low Calorie) Lager,683.0,Y8Ar6h,Miller Genuine Draft,Miller Genuine Draft,4.66,,5.0,N,hGFVYy,N,verified
847,94.0,North American Lager,American-Style Light (Low Calorie) Lager,684.0,voS2xG,Miller High Life,Miller High Life,5.0,,5.0,N,hGFVYy,N,verified
848,94.0,North American Lager,American-Style Light (Low Calorie) Lager,685.0,KJIjyd,Miller Lite,Miller Lite,4.2,,4.0,N,hGFVYy,N,verified
849,94.0,North American Lager,American-Style Light (Low Calorie) Lager,686.0,yagN3u,Miller64,Miller64,2.8,,5.0,N,hGFVYy,N,verified
850,94.0,North American Lager,American-Style Light (Low Calorie) Lager,706.0,Xzoo8o,Natty Daddy,Natty Daddy,8.0,,5.0,N,BznahA,N,verified
851,94.0,North American Lager,American-Style Light (Low Calorie) Lager,707.0,lFrwWQ,Natural Ice,Natural Ice,5.9,,5.0,N,BznahA,N,verified
852,94.0,North American Lager,American-Style Light (Low Calorie) Lager,708.0,NZakfr,Natural Light,Natural Light,4.2,,,N,BznahA,N,verified
853,94.0,North American Lager,American-Style Light (Low Calorie) Lager,889.0,gvFuE2,Select 55,Select 55,4.0,,5.0,N,BznahA,N,verified
854,94.0,North American Lager,American-Style Light (Low Calorie) Lager,1043.0,65zNUD,Two Hats Lime,Two Hats Lime,4.2,,,N,hGFVYy,N,verified
855,94.0,North American Lager,American-Style Light (Low Calorie) Lager,1044.0,TmGZKm,Two Hats Pineapple,Two Hats Pineapple,4.2,,,N,hGFVYy,N,verified
856,95.0,North American Lager,American-Style Low-Carbohydrate Light Lager,,,,,,,,,,,
857,96.0,North American Lager,American-Style Amber (Low Calorie) Lager,,,,,,,,,,,
858,97.0,North American Lager,American-Style Premium Lager,218.0,qGhR1j,Bud Ice,Bud Ice,5.5,,,N,BznahA,N,verified
859,97.0,North American Lager,American-Style Premium Lager,219.0,SaQFBA,Bud Ice Light,Bud Ice Light,4.1,,,N,BznahA,N,verified
860,97.0,North American Lager,American-Style Premium Lager,328.0,XVWs1B,Dark Wheat,Dark Wheat,,,,N,nHLlnK,N,verified
861,97.0,North American Lager,American-Style Premium Lager,385.0,jBjeGJ,Electric Ray - Beer Camp Across America,Electric Ray - Beer Camp Across America (2014),8.5,2014.0,5.0,N,nHLlnK,N,verified
862,97.0,North American Lager,American-Style Premium Lager,480.0,GVNZZQ,Green Valley Wild Hop Lager,Green Valley Wild Hop Lager,5.0,,5.0,Y,BznahA,N,verified
863,97.0,North American Lager,American-Style Premium Lager,506.0,ztJYpI,Harp Lager,Harp Lager,5.0,,4.0,N,HaPdSL,N,verified
864,97.0,North American Lager,American-Style Premium Lager,507.0,Yzokxa,Harp Premium Imported Lager,Harp Premium Imported Lager,4.5,,5.0,N,HaPdSL,N,verified
865,97.0,North American Lager,American-Style Premium Lager,550.0,AAdvVo,Hop House Lager,Hop House Lager,5.0,,,N,HaPdSL,N,verified
866,97.0,North American Lager,American-Style Premium Lager,639.0,vrGuPg,Liger Lager,Liger Lager,6.9,,,N,4F7QA9,N,verified
867,97.0,North American Lager,American-Style Premium Lager,682.0,ISlZaz,Miller Fortune,Miller Fortune,6.9,,5.0,N,hGFVYy,N,verified
868,97.0,North American Lager,American-Style Premium Lager,694.0,pPGV1H,Mountain Wheat,Mountain Wheat,,,,N,IImUD9,N,verified
869,98.0,North American Lager,American-Style Pilsener,0.0,c4f2KE,'Murican Pilsner,'Murican Pilsner,5.5,,4.0,N,nHLlnK,N,verified
870,98.0,North American Lager,American-Style Pilsener,33.0,GYF0P4,471 Pilsner,471 Pilsner,,,,N,IImUD9,N,verified
871,98.0,North American Lager,American-Style Pilsener,36.0,uA3MVL,7 Birds,7 Birds,5.0,,,Y,p1tFbP,N,verified
872,98.0,North American Lager,American-Style Pilsener,37.0,Fhw2NF,7 Cities Pilsner,7 Cities Pilsner,5.0,,,Y,p1tFbP,N,verified
873,98.0,North American Lager,American-Style Pilsener,68.0,NY86j7,Audition - Imperial Pilsner,Audition - Imperial Pilsner,8.0,,4.0,N,nHLlnK,N,verified
874,98.0,North American Lager,American-Style Pilsener,70.0,WaxgGo,Audition - Pilsner,Audition - Pilsner,5.2,,4.0,N,nHLlnK,N,verified
875,98.0,North American Lager,American-Style Pilsener,88.0,LMONA6,Barrel Aged Mama's Mama's Little Yella Pils (Tequila),Barrel Aged Mama's Mama's Little Yella Pils (Tequila),5.3,,,N,q6vJUK,N,verified
876,98.0,North American Lager,American-Style Pilsener,373.0,4iQV5k,Dry Hopped Coastal Pilsner (Batch No. 23185),Dry Hopped Coastal Pilsner (Batch No. 23185),6.0,,4.0,N,BznahA,N,verified
877,98.0,North American Lager,American-Style Pilsener,394.0,z9eSax,EXPERIMENTAL HOP PILSNER,EXPERIMENTAL HOP PILSNER,5.5,,,N,nHLlnK,N,verified
878,98.0,North American Lager,American-Style Pilsener,413.0,1XAbSf,Foam Pilsner,Foam Pilsner,5.6,,,N,nHLlnK,N,verified
879,98.0,North American Lager,American-Style Pilsener,479.0,DUmEEi,Green State Lager,Green State Lager,4.9,,,N,VEY3Xa,N,verified
880,98.0,North American Lager,American-Style Pilsener,583.0,AdHXWs,Imperial Pils,Imperial Pils,8.6,,4.0,N,nLsoQ9,N,verified
881,98.0,North American Lager,American-Style Pilsener,584.0,dbN8in,Imperial Pilsner - Beer Camp #43,Imperial Pilsner - Beer Camp #43,5.6,,4.0,N,nHLlnK,N,verified
882,98.0,North American Lager,American-Style Pilsener,730.0,he3yMK,Nooner Pilsner,Nooner Pilsner,5.2,,,N,nHLlnK,N,verified
883,98.0,North American Lager,American-Style Pilsener,822.0,UBcopK,Premium 219 Pilsner,Premium 219 Pilsner,4.7,,4.0,N,yX6twV,N,verified
884,98.0,North American Lager,American-Style Pilsener,845.0,zAC6PV,Regal Pilsner,Regal Pilsner,7.0,,4.0,N,IImUD9,N,verified
885,98.0,North American Lager,American-Style Pilsener,885.0,Api83U,Scare City 1,Scare City 1,7.5,,,N,nLsoQ9,N,verified
886,98.0,North American Lager,American-Style Pilsener,958.0,p6ZP0p,Summer Pils,Summer Pils,5.0,,,N,IImUD9,N,verified
887,98.0,North American Lager,American-Style Pilsener,975.0,OGHzdU,SweetWater Road Trip,SweetWater Road Trip,5.2,,4.0,N,TMc6H2,N,verified
888,98.0,North American Lager,American-Style Pilsener,1018.0,wC2GDZ,Torpedo Pilsner - Beer Camp Across America,Torpedo Pilsner - Beer Camp Across America (2014),5.2,2014.0,4.0,N,nHLlnK,N,verified
889,98.0,North American Lager,American-Style Pilsener,1036.0,BUVVgt,Tropical Mama’s,Tropical Mama’s,5.3,,,N,q6vJUK,N,verified
890,98.0,North American Lager,American-Style Pilsener,1046.0,4LX2Qa,Two-One Niner,Two-One Niner,4.8,,4.0,N,yX6twV,N,verified
891,99.0,North American Lager,American-Style Ice Lager,245.0,fKinUP,Busch Ice,Busch Ice,5.9,,5.0,N,BznahA,N,verified
892,100.0,North American Lager,American-Style Malt Liquor,575.0,Da2apu,Hurricane,Hurricane,5.9,,,N,BznahA,N,verified
893,100.0,North American Lager,American-Style Malt Liquor,576.0,ptlOzL,Hurricane High Gravity,Hurricane High Gravity,8.0,,,N,BznahA,N,verified
894,100.0,North American Lager,American-Style Malt Liquor,622.0,SDUD8m,King Cobra,King Cobra,6.0,,,N,BznahA,N,verified
895,101.0,North American Lager,American-Style Amber Lager,165.0,4fKoj3,Black Crown,Black Crown,6.0,,5.0,N,BznahA,N,verified
896,101.0,North American Lager,American-Style Amber Lager,233.0,ueYGTP,Budweiser 1933 Repeal Reserve,Budweiser 1933 Repeal Reserve,6.1,,,N,BznahA,N,verified
897,101.0,North American Lager,American-Style Amber Lager,236.0,mobjLC,Budweiser Copper Lager,Budweiser Copper Lager,6.2,,,N,BznahA,N,verified
898,101.0,North American Lager,American-Style Amber Lager,237.0,bQk5Rn,Budweiser Freedom Reserve,Budweiser Freedom Reserve,5.4,,,N,BznahA,N,verified
899,101.0,North American Lager,American-Style Amber Lager,432.0,AI17Hf,Fumble Brewski,Fumble Brewski,4.5,,,N,q6vJUK,N,verified
900,101.0,North American Lager,American-Style Amber Lager,738.0,4QiGHK,O'Doul's Amber,O'Doul's Amber,0.5,,,N,BznahA,N,verified
901,101.0,North American Lager,American-Style Amber Lager,747.0,ADXvig,Oktober-Fiesta,Oktober-Fiesta,5.5,,5.0,N,941OaA,N,verified
902,101.0,North American Lager,American-Style Amber Lager,815.0,hbf2am,Pomona Queen,Pomona Queen,4.8,,5.0,N,941OaA,N,verified
903,101.0,North American Lager,American-Style Amber Lager,1047.0,TvAG7D,Uncle Bert's Farm Market Red,Uncle Bert's Farm Market Red,5.6,,,N,AqEUBQ,N,verified
904,101.0,North American Lager,American-Style Amber Lager,1107.0,nwNOxm,ZiegenBock Amber,ZiegenBock Amber,4.9,,,N,BznahA,N,verified
905,102.0,North American Lager,American-Style Märzen / Oktoberfest,261.0,zd3xxc,Centennial Hop Mountain Marzen (Batch No. 80524),Centennial Hop Mountain Marzen (Batch No. 80524),5.9,,3.0,N,BznahA,N,verified
906,102.0,North American Lager,American-Style Märzen / Oktoberfest,404.0,KPu2Ot,Festival Bier,Festival Bier,6.0,,,N,nHLlnK,N,verified
907,102.0,North American Lager,American-Style Märzen / Oktoberfest,748.0,Pwu2fR,Oktoberfest,Oktoberfest (2015),6.0,2015.0,,N,nHLlnK,Y,verified
908,102.0,North American Lager,American-Style Märzen / Oktoberfest,749.0,Q5y7v5,Oktoberfest,Oktoberfest (2018),6.0,2018.0,,N,nHLlnK,N,verified
909,102.0,North American Lager,American-Style Märzen / Oktoberfest,750.0,42fXwv,Oktoberfest,Oktoberfest,5.3,,,N,AqEUBQ,N,verified
910,102.0,North American Lager,American-Style Märzen / Oktoberfest,752.0,sfHgoE,Oktoberfest,Oktoberfest (2014),6.2,2014.0,,N,nHLlnK,Y,verified
911,102.0,North American Lager,American-Style Märzen / Oktoberfest,755.0,YUVOGh,Oktoberfest Marzen Lager,Oktoberfest Marzen Lager,5.4,,,N,VEY3Xa,N,verified
912,102.0,North American Lager,American-Style Märzen / Oktoberfest,1038.0,4eYvNS,TuberFest,TuberFest,7.5,,,N,nLsoQ9,N,verified
913,103.0,North American Lager,American-Style Dark Lager,169.0,HSChH3,Black Lager (Hatchery Series Release #3),Black Lager (Hatchery Series Release #3),5.0,,,N,TMc6H2,N,verified
914,103.0,North American Lager,American-Style Dark Lager,249.0,9OyQXs,California Black Beer,California Black Beer,4.9,,5.0,N,941OaA,N,verified
915,103.0,North American Lager,American-Style Dark Lager,332.0,bwmm73,Daytona Dark Wheat Lager (Batch No. 32218),Daytona Dark Wheat Lager (Batch No. 32218),5.0,,5.0,N,BznahA,N,verified
916,104.0,Other Lager,Baltic-Style Porter,78.0,J2UGn1,Baltic Anomaly,Baltic Anomaly,8.5,,,N,AqEUBQ,N,verified
917,104.0,Other Lager,Baltic-Style Porter,79.0,Beiqbm,Baltic Joy,Baltic Joy,7.4,,,N,nHLlnK,N,verified
918,104.0,Other Lager,Baltic-Style Porter,836.0,s1eqWg,Rainy Day Blues,Rainy Day Blues,6.0,,,Y,p1tFbP,N,verified
919,105.0,Other Lager,"Australasian, Latin American or Tropical-Style Light Lager",992.0,Xv2EIK,Tequiza,Tequiza,4.5,,5.0,N,BznahA,Y,verified
920,106.0,International Styles,International-Style Pilsener,134.0,17KZDP,Bella Czech Pils,Bella Czech Pils,5.3,,,N,DifSi4,N,verified
921,106.0,International Styles,International-Style Pilsener,944.0,h7N6T9,Stephan Urquell ,Stephan Urquell ,4.0,,,Y,4F7QA9,N,verified
922,106.0,International Styles,International-Style Pilsener,1042.0,5dbIgo,Twisted Fish,Twisted Fish,5.3,,,N,TMc6H2,N,verified
923,107.0,International Styles,Dry Lager,,,,,,,,,,,
924,108.0,Hybrid/mixed Beer,Session Beer,280.0,oEiXJV,Christmas Jam,Christmas Jam,4.2,,5.0,N,nHLlnK,N,verified
925,108.0,Hybrid/mixed Beer,Session Beer,435.0,CWqXDN,Fusion 16,Fusion 16,4.8,,,N,nLsoQ9,N,verified
926,108.0,Hybrid/mixed Beer,Session Beer,786.0,pYkVxn,Pacific Daylight,Pacific Daylight,3.9,,5.0,N,941OaA,N,verified
927,108.0,Hybrid/mixed Beer,Session Beer,1100.0,ndBEW0,Xtra Time,Xtra Time,4.4,,,N,AqEUBQ,N,verified
928,109.0,Hybrid/mixed Beer,American-Style Cream Ale or Lager,302.0,xwLUUb,Cream Ale,Cream Ale,5.0,,5.0,N,yX6twV,N,verified
929,109.0,Hybrid/mixed Beer,American-Style Cream Ale or Lager,573.0,IAP9Ye,Huckleberry Cream Ale,Huckleberry Cream Ale,5.5,,5.0,N,yX6twV,N,verified
930,109.0,Hybrid/mixed Beer,American-Style Cream Ale or Lager,608.0,jNqqVQ,Jenny Scream Ale,Jenny Scream Ale,5.3,,,N,q6vJUK,N,verified
931,109.0,Hybrid/mixed Beer,American-Style Cream Ale or Lager,620.0,P9Ly3t,Kilkenny Irish Cream Ale,Kilkenny Irish Cream Ale,4.3,,,N,HaPdSL,N,verified
932,109.0,Hybrid/mixed Beer,American-Style Cream Ale or Lager,723.0,EkVPnE,Nitro Orange Cream Ale,Nitro Orange Cream Ale,5.5,,,N,IImUD9,N,verified
933,110.0,Hybrid/mixed Beer,California Common Beer,,,,,,,,,,,
934,111.0,Hybrid/mixed Beer,Ginjo Beer or Sake-Yeast Beer,,,,,,,,,,,
935,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,44.0,6AcqY6,Agave Wheat,Agave Wheat,5.9,,9.0,N,IImUD9,N,verified
936,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,268.0,qqOqX9,Chernigivske White,Chernigivske White,5.0,,,N,BznahA,N,verified
937,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,299.0,bHmQdD,Crank Tank,Crank Tank,5.8,,5.0,N,TMc6H2,N,verified
938,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,310.0,nFcIwJ,D07,D07,,,,Y,p1tFbP,N,verified
939,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,401.0,xXEmDi,Fandom Ale Fusion XXXIX,Fandom Ale Fusion XXXIX,5.5,,,N,nLsoQ9,N,verified
940,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,474.0,U7lF72,Grass Monkey,Grass Monkey,5.4,,,N,TMc6H2,N,verified
941,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,557.0,Rj8PxJ,Hopfenweisse,Hopfenweisse,5.7,,,N,VEY3Xa,N,verified
942,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,602.0,Yuzbjs,Irish Wheat,Irish Wheat,5.3,,,N,HaPdSL,N,verified
943,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,871.0,zTJ86p,Rye Hatter,Rye Hatter,6.12,,5.0,N,AqEUBQ,N,verified
944,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,960.0,AQE3Sx,Summer Session,Summer Session,5.0,,,N,p3YrOa,N,verified
945,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,964.0,PB49EI,Sun Dog Amber Wheat,Sun Dog Amber Wheat,5.3,,,N,BznahA,N,verified
946,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,976.0,XJ7ZBB,SweetWater SchWheat,SweetWater SchWheat,4.9,,5.0,N,TMc6H2,Y,verified
947,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,991.0,cXEnHS,Tequila Barrel-Aged Ophelia,Tequila Barrel-Aged Ophelia,6.6,,,N,IImUD9,N,verified
948,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,1048.0,ExTe8O,Unfiltered Wheat Beer,Unfiltered Wheat Beer,4.4,,5.0,N,nHLlnK,N,verified
949,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,1071.0,iypGyz,Wet Hopped American Summer,Wet Hopped American Summer,4.8,,,Y,p1tFbP,N,verified
950,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,1072.0,Jjw7Pd,Wheat Of The Moment,Wheat Of The Moment,5.7,,,Y,nHLlnK,N,verified
951,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,1103.0,ruYTf6,Yippe Rye Aye!,Yippe Rye Aye!,5.9,,5.0,N,nHLlnK,N,verified
952,112.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager with Yeast,1108.0,EBlZnE,Zoomer,Zoomer,4.7,,,N,AqEUBQ,N,verified
953,113.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager without Yeast,765.0,r4I50V,Ophelia,Ophelia,6.6,,,N,IImUD9,N,verified
954,113.0,Hybrid/mixed Beer,Light American Wheat Ale or Lager without Yeast,955.0,h9JXAb,Summer Ale,Summer Ale,4.7,,9.0,N,DifSi4,N,verified
955,114.0,Hybrid/mixed Beer,Fruit Wheat Ale or Lager with or without Yeast,47.0,2cLm8B,All Colorado Apricot Wheat,All Colorado Apricot Wheat,5.5,,,N,q6vJUK,N,verified
956,115.0,Hybrid/mixed Beer,Dark American Wheat Ale or Lager with Yeast,300.0,FDpmPR,Crank Tank Rye'd Ale,Crank Tank Rye'd Ale,6.2,,,N,TMc6H2,N,verified
957,115.0,Hybrid/mixed Beer,Dark American Wheat Ale or Lager with Yeast,959.0,MmaQrA,Summer Rye,Summer Rye,,,,N,4F7QA9,N,verified
958,116.0,Hybrid/mixed Beer,Dark American Wheat Ale or Lager without Yeast,,,,,,,,,,,
959,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,71.0,HxW3xw,Audition - Rye Bock,Audition - Rye Bock,7.2,,,N,nHLlnK,N,verified
960,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,251.0,xpBGZB,CANfusion - Beer Camp Across America,CANfusion - Beer Camp Across America (2014),7.2,2014.0,5.0,N,q6vJUK,N,verified
961,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,304.0,fDmp62,Crye Me A River,Crye Me A River,5.6,,,N,q6vJUK,N,verified
962,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,336.0,ZvzhRI,Deer Antler,Deer Antler,,,,Y,p1tFbP,N,verified
963,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,498.0,DGCFAD,Guinness Rye Pale Ale,Guinness Rye Pale Ale,5.0,,,N,HaPdSL,N,verified
964,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,652.0,DNAmvo,LowRYEder IPA,LowRYEder IPA,6.2,,5.0,N,TMc6H2,N,verified
965,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,840.0,p0Qbef,Red Ryeot,Red Ryeot,6.5,,,N,nHLlnK,N,verified
966,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,844.0,UPDwhn,Reeb Rye'd PA,Reeb Rye'd PA,7.0,,,N,q6vJUK,N,verified
967,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,852.0,XlDXNh,River Ryed Rye IPA,River Ryed Rye IPA,6.0,,,N,nHLlnK,N,verified
968,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,860.0,TLdF50,Rompo Red Rye Ale,Rompo Red Rye Ale,5.6,,,N,p1tFbP,N,verified
969,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,868.0,lMlLXZ,Ryde Beer,Ryde Beer,5.0,,,N,DifSi4,N,verified
970,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,873.0,HyTdTM,Rye Times,Rye Times,,,,N,q6vJUK,N,verified
971,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,875.0,lDDTXD,Ryeday the 13th,Ryeday the 13th,5.5,,,N,nHLlnK,N,verified
972,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,891.0,8vbUYR,Session Rye,Session Rye,4.5,,,N,nHLlnK,N,verified
973,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,894.0,1qx64W,Shamrock'n Rye Ale,Shamrock'n Rye Ale,6.6,,,N,nHLlnK,N,verified
974,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,1045.0,Mp3DgY,Two-Headed Ruthless Rye IPA,Two-Headed Ruthless Rye IPA,9.7,,,N,nHLlnK,N,verified
975,117.0,Hybrid/mixed Beer,Rye Ale or Lager with or without Yeast,1070.0,hCMeA4,West Latitude Session Rye,West Latitude Session Rye,5.5,,,N,nHLlnK,N,verified
976,118.0,Hybrid/mixed Beer,German-Style Rye Ale (Roggenbier) with or without Yeast,421.0,VyWf1j,Four Roses Rompo,Four Roses Rompo,,,,Y,p1tFbP,N,verified
977,119.0,Hybrid/mixed Beer,Fruit Beer,181.0,wzCyVT,Blue,Blue,4.6,,5.0,N,TMc6H2,N,verified
978,119.0,Hybrid/mixed Beer,Fruit Beer,186.0,932XO8,Blueberry Ale,Blueberry Ale,4.5,,5.0,N,DifSi4,N,verified
979,119.0,Hybrid/mixed Beer,Fruit Beer,187.0,WTmAem,Blueberry Porter,Blueberry Porter,,,,Y,p1tFbP,N,verified
980,119.0,Hybrid/mixed Beer,Fruit Beer,222.0,Dvucvo,Bud Light Blends Lemon,Bud Light Blends Lemon,3.5,,,N,BznahA,N,verified
981,119.0,Hybrid/mixed Beer,Fruit Beer,229.0,LXWiDB,Bud Light Radler - Grapefuit,Bud Light Radler - Grapefuit,2.4,,,N,BznahA,N,verified
982,119.0,Hybrid/mixed Beer,Fruit Beer,231.0,doijNb,Buddha's Hand - Mountain Series,Buddha's Hand - Mountain Series,,,,N,IImUD9,N,verified
983,119.0,Hybrid/mixed Beer,Fruit Beer,386.0,OFYff7,Envious,Envious (2012),7.5,2012.0,8.0,N,AqEUBQ,N,verified
984,119.0,Hybrid/mixed Beer,Fruit Beer,470.0,S3xcp2,Gr8ful Anniversary Ale,Gr8ful Anniversary Ale,5.2,,,N,VEY3Xa,N,verified
985,119.0,Hybrid/mixed Beer,Fruit Beer,627.0,7x2tzn,Kölsch TEST DUMMIES,Kölsch TEST DUMMIES,6.4,,,N,nHLlnK,N,verified
986,119.0,Hybrid/mixed Beer,Fruit Beer,650.0,zDUkcd,Lost Dune,Lost Dune,5.5,,,N,AqEUBQ,N,verified
987,119.0,Hybrid/mixed Beer,Fruit Beer,793.0,gpCMad,Passion Blaster,Passion Blaster,6.0,,,N,AqEUBQ,N,verified
988,119.0,Hybrid/mixed Beer,Fruit Beer,800.0,KnIZVN,Peach/Blueberry Hefeweizen,Peach/Blueberry Hefeweizen,,,,Y,p1tFbP,N,verified
989,119.0,Hybrid/mixed Beer,Fruit Beer,837.0,WUHF66,Rascal's Wild Red,Rascal's Wild Red,8.0,,,N,BznahA,N,verified
990,119.0,Hybrid/mixed Beer,Fruit Beer,892.0,uAYQwf,Shadow's Wild Black,Shadow's Wild Black,8.0,,,N,BznahA,N,verified
991,119.0,Hybrid/mixed Beer,Fruit Beer,1063.0,R7UZkR,Wango Mango,Wango Mango,6.0,,,N,q6vJUK,N,verified
992,119.0,Hybrid/mixed Beer,Fruit Beer,1094.0,TpeMIM,Witbier with Grapefruit,Witbier with Grapefruit,7.0,,,N,nHLlnK,N,verified
993,120.0,Hybrid/mixed Beer,Field Beer,,,,,,,,,,,
994,121.0,Hybrid/mixed Beer,Pumpkin Beer,137.0,QtA7tb,Betsy's Revenge,Betsy's Revenge,4.5,,,Y,p1tFbP,N,verified
995,121.0,Hybrid/mixed Beer,Pumpkin Beer,477.0,Cj5RaA,Great Pumpkin,Great Pumpkin,5.5,,,N,p3YrOa,N,verified
996,121.0,Hybrid/mixed Beer,Pumpkin Beer,578.0,qQTYZ8,Ichabod Pumpkin Ale,Ichabod Pumpkin Ale,5.2,,5.0,N,AqEUBQ,N,verified
997,121.0,Hybrid/mixed Beer,Pumpkin Beer,586.0,uL3sSR,Imperial Pumpkin,Imperial Pumpkin,8.0,,5.0,N,DifSi4,N,verified
998,121.0,Hybrid/mixed Beer,Pumpkin Beer,604.0,EiBcm8,Jack-Ale-Lantern,Jack-Ale-Lantern,,,,N,p1tFbP,N,verified
999,121.0,Hybrid/mixed Beer,Pumpkin Beer,830.0,UimBmb,Pumpkin Chub,Pumpkin Chub,8.0,,,N,q6vJUK,N,verified
1000,122.0,Hybrid/mixed Beer,Chocolate / Cocoa-Flavored Beer,276.0,T1YdsG,Chocolate Pretzel Stout,Chocolate Pretzel Stout,5.2,,,Y,p1tFbP,N,verified
1001,123.0,Hybrid/mixed Beer,Coffee-Flavored Beer,192.0,75agIj,Bolivia Newton John,Bolivia Newton John,,,,N,q6vJUK,N,verified
1002,123.0,Hybrid/mixed Beer,Coffee-Flavored Beer,690.0,GWVXY3,Mocha Porter,Mocha Porter,,,,Y,p1tFbP,N,verified
1003,124.0,Hybrid/mixed Beer,Herb and Spice Beer,121.0,q5sbES,Beer Camp: Raspberry Sundae Ale,Beer Camp: Raspberry Sundae Ale (2017),8.0,2017.0,,N,nHLlnK,N,verified
1004,124.0,Hybrid/mixed Beer,Herb and Spice Beer,123.0,SPbPNt,Beer Camp: Thai-Style Iced Tea,Beer Camp: Thai-Style Iced Tea (2017),7.2,2017.0,,N,nHLlnK,N,verified
1005,124.0,Hybrid/mixed Beer,Herb and Spice Beer,217.0,W2dlxg,Bud Extra,Bud Extra,6.6,,,N,BznahA,N,verified
1006,124.0,Hybrid/mixed Beer,Herb and Spice Beer,279.0,zpvlri,Christmas Chub,Christmas Chub,8.0,,,N,q6vJUK,N,verified
1007,124.0,Hybrid/mixed Beer,Herb and Spice Beer,383.0,YBxI4X,El Mole Ocho,El Mole Ocho,10.0,,,N,AqEUBQ,N,verified
1008,124.0,Hybrid/mixed Beer,Herb and Spice Beer,405.0,RsGMGn,Festive Ale,Festive Ale (2013),8.5,2013.0,,N,TMc6H2,N,verified
1009,124.0,Hybrid/mixed Beer,Herb and Spice Beer,603.0,mrLL4r,Jack's Pumpkin Spice Ale,Jack's Pumpkin Spice Ale,5.5,,,N,BznahA,N,verified
1010,124.0,Hybrid/mixed Beer,Herb and Spice Beer,971.0,ctjbwM,SweetWater Festive Ale,SweetWater Festive Ale,8.5,,5.0,N,TMc6H2,N,verified
1011,124.0,Hybrid/mixed Beer,Herb and Spice Beer,1093.0,xMjKhw,Wintertide Ale,Wintertide Ale,6.0,,,N,nHLlnK,N,verified
1012,124.0,Hybrid/mixed Beer,Herb and Spice Beer,1099.0,x21pxt,XMas Chub,XMas Chub,8.0,,,N,q6vJUK,N,verified
1013,125.0,Hybrid/mixed Beer,Specialty Beer,77.0,PPM1hu,Balls Deep,Balls Deep,,,,N,TMc6H2,N,verified
1014,125.0,Hybrid/mixed Beer,Specialty Beer,214.0,GwYXdk,Brux,Brux,8.3,,,N,nHLlnK,N,verified
1015,125.0,Hybrid/mixed Beer,Specialty Beer,295.0,ViVJh6,CÔTE DE CHAMPLAIN,CÔTE DE CHAMPLAIN,6.1,,,N,VEY3Xa,N,verified
1016,125.0,Hybrid/mixed Beer,Specialty Beer,375.0,dFaMLe,Dry-Hopped Censored Ale,Dry-Hopped Censored Ale,6.7,,,N,nLsoQ9,N,verified
